Year_Month,ewp_rank_1,ewp_rank_2,ewp_rank_3,ls
2001-03,-0.014178470164201812,-0.028506179691748273,-0.15609772272449812,-0.1419192525602963
2001-04,0.050622711356986594,0.04037509673093974,0.31785238682875067,0.26722967547176407
2001-05,0.020596987887629967,0.06633205659630685,0.04084149845448844,0.02024451056685847
2001-06,-0.014165576379997517,-0.02838101115069688,0.10724875252108897,0.12141432890108649
2001-07,-0.025428402212351292,0.027469884882409323,-0.0751635234399976,-0.04973512122764631
2001-08,0.002478532983933493,-0.04510109841239577,-0.10075600532501433,-0.10323453830894783
2001-10,0.0017552551414746714,0.04895778134374875,0.21160701668924958,0.2098517615477749
2001-11,0.04676988676452894,0.06203709292509675,0.23768317856669893,0.19091329180216998
2001-12,0.02465209736541234,0.04754036644568555,0.09292609543599505,0.06827399807058271
2002-01,0.020729927547978425,0.02069844987751727,-0.05284690111637329,-0.07357682866435171
2002-02,0.017816813198133285,-0.006630497257272991,-0.10397876422854986,-0.12179557742668315
2002-03,0.06801496872815646,0.06930670818621049,0.0986260019999539,0.03061103327179744
2002-04,0.006751502139024726,-0.0200843700626683,-0.08191213656316451,-0.08866363870218924
2002-05,0.005593096244289664,-0.012732593284776146,-0.06486769361217064,-0.0704607898564603
2002-06,-0.01804022135448116,-0.05426541614750125,-0.12113433762384358,-0.10309411626936242
2002-07,-0.0694817973739331,-0.10321350628853886,-0.06615275521684799,0.003329042157085113
2002-08,0.009680929972191258,0.017117053447478593,-0.019477053887360648,-0.029157983859551907
2002-09,-0.07205466441021936,-0.03970894022736122,-0.09954203153057961,-0.027487367120360248
2002-10,0.020422996999710265,0.08800341336067627,0.05923303876841656,0.038810041768706297
2002-11,0.018907199033198086,0.06896167454268318,0.24872554577355643,0.22981834674035834
2002-12,0.014259434864421104,-0.044717772715449626,-0.12739776968500463,-0.14165720454942574
2003-01,-0.029167703115149008,-0.01318196318985086,-0.0070994153017826305,0.022068287813366377
2003-02,-0.005508581653887872,-0.013985891135158563,-0.018247382695699203,-0.01273880104181133
2003-03,0.02380862586196306,0.023226524607715734,0.09360300374647111,0.06979437788450805
2003-04,0.05636650439193836,0.05341244019690015,0.09908079370313223,0.04271428931119387
2003-05,0.08048935673001899,0.05869503514220416,0.35828396814232627,0.27779461141230727
2003-06,0.015747538310507212,0.01397027273629156,-0.015152181385995254,-0.030899719696502466
2003-07,0.013758646989431933,0.05256644768117494,0.13154303739936837,0.11778439040993643
2003-08,0.02908868948248719,0.05122246144216694,0.06016790721608621,0.03107921773359902
2003-09,0.0012045515631963983,0.005063895397249007,-0.012137417385869901,-0.0133419689490663
2003-10,0.03189020566468687,0.05596868803053498,0.11093702917360215,0.07904682350891529
2003-11,0.02130533060434361,0.023995997738273087,-0.004187572697622131,-0.02549290330196574
2003-12,0.05174737268675172,0.03682552019148061,0.04917785547337434,-0.0025695172133773786
2004-01,0.001084447617692412,-0.015958283603620557,0.05731940081855241,0.05623495320086
2004-02,0.01578432126314804,0.057965158426063444,0.0018656299658064194,-0.013918691297341619
2004-03,0.006348712784504387,-0.0023097828935087846,0.03978457418882555,0.033435861404321164
2004-04,-0.021963742273810975,0.013760023126476107,-0.06944436138498172,-0.04748061911117075
2004-05,0.018343913683014915,0.01705497915495975,0.09037625679568709,0.07203234311267218
2004-06,0.04510190188702364,0.054897829489705494,0.042177699523671626,-0.002924202363352016
2004-07,-0.021417360405582352,-0.014259656165190064,-0.07976277104713184,-0.05834541064154948
2004-08,0.013232587546451754,0.006164944089511692,-0.009196282332956367,-0.02242886987940812
2004-09,0.02345289841863466,0.04934361291114653,0.044324132503171326,0.020871234084536665
2004-10,0.02101880442213454,0.03290139257210649,0.03029740528237812,0.00927860086024358
2004-11,0.03694979285828074,0.07534806903770228,0.11485257906391474,0.07790278620563401
2004-12,0.03782163570663995,0.027041919691914027,0.07379094301233131,0.03596930730569137
2005-01,-0.01034882155706532,-0.03576308223921502,-0.021886273524678486,-0.011537451967613166
2005-02,0.015343353562390772,0.058881202409200216,0.01719684847566652,0.001853494913275749
2005-03,-0.004080997381511446,0.001301174148378169,-0.03234431609563264,-0.028263318714121192
2005-04,-0.01502533273370523,-0.04932133412042927,0.003645406617032204,0.018670739350737434
2005-05,0.05840409499783537,0.04726801414782544,0.1343071837524228,0.07590308875458743
2005-06,0.029425159502388148,0.015939571658879267,0.054848960099430875,0.025423800597042728
2005-07,0.05723161923358181,0.0517575961128163,0.11205650085953034,0.05482488162594853
2005-08,-0.021473977768577304,-0.017209153307510553,0.01685076661123276,0.038324744379810066
2005-09,0.017978526043308258,0.006284549071876003,0.07818744132102255,0.0602089152777143
2005-10,0.004146269534373114,-0.019466972420980267,0.018909236811333902,0.01476296727696079
2005-11,0.05212125223705722,0.07686399557999665,0.08325719507383851,0.03113594283678129
2005-12,-0.004108320510523673,0.007123525413008571,0.035417521784975675,0.039525842295499346
2006-01,0.04521469953789817,0.010344740849235742,0.12939477194540527,0.0841800724075071
2006-02,0.0018323739366791953,0.02487594404465778,-0.025677973361030504,-0.027510347297709698
2006-03,0.011548043370729734,0.02779988307126115,0.053281703123286,0.04173365975255627
2006-04,-0.004671663654228345,0.019387566704543335,0.026634948627615573,0.03130661228184392
2006-05,-0.013143253142984979,-0.019913990946234802,-0.04537494461655456,-0.03223169147356958
2006-06,0.019478810994430527,0.024229513471056806,0.023080485161497553,0.003601674167067026
2006-07,0.02073319769260637,-0.029148439971897446,-0.0442452138766129,-0.06497841156921927
2006-08,0.03078517316454515,0.06912613777180336,-0.002052692734239378,-0.03283786589878453
2006-09,0.009517676668283598,0.03704382006322546,0.03195952074702762,0.02244184407874402
2006-10,0.05047392524168559,0.04477484536811223,0.0924186060553716,0.041944680813686006
2006-11,0.03501165675435954,0.02539633561265591,0.049952783188899556,0.014941126434540014
2006-12,0.008748492933821126,-0.0028119070770631777,-0.046286596668195665,-0.05503508960201679
2007-01,0.03066691262816929,0.04572966473323361,0.031366547190157676,0.0006996345619883874
2007-02,-0.0001822808047473107,-0.01586111172645754,-0.0004216478745783329,-0.00023936706983102222
2007-03,0.026958204062817414,-0.006835851338819964,0.016158918938080427,-0.010799285124736987
2007-04,0.02487596247861007,0.040957251327843114,0.06831017169031398,0.043434209211703906
2007-05,0.007828143860625766,0.06148991619766286,0.022404489974701347,0.014576346114075581
2007-06,-0.0395541316932962,-0.0036177772682704705,-0.004640015038922844,0.034914116654373356
2007-07,-0.015985410145662706,0.02423018910362716,-0.015156820123481305,0.0008285900221814014
2007-08,0.013494534335285644,0.02618606652205001,0.03852020392619489,0.025025669590909246
2007-09,0.07158245040197865,0.05932615440161188,0.047620125329067,-0.02396232507291165
2007-10,0.05055385388462471,0.05795202745542214,0.0769418011879662,0.026387947303341493
2007-11,-0.022249131234697985,-0.03869723349173645,-0.06310352895629563,-0.04085439772159764
2007-12,-0.017075946162613084,0.028193380243426994,0.06953202570746421,0.0866079718700773
2008-01,-0.0717931635293037,-0.03722260804366529,-0.11540033940980653,-0.04360717588050282
2008-02,-0.047103104507358905,-0.006256723735306502,0.03195604116268383,0.07905914567004274
2008-03,-0.0026379893239527608,0.032496821604326494,0.058683446365017766,0.06132143568897053
2008-04,0.05606941334877113,0.04602465128742017,0.08090542833829661,0.024836014989525486
2008-05,0.02585872952485374,0.027164261897358443,0.05493346586313452,0.029074736338280782
2008-06,-0.045937233073307465,-0.04931582622152236,-0.10506537500317546,-0.059128141929868
2008-07,0.022471822074892633,-0.014325433909936644,-0.031602319150024816,-0.05407414122491745
2008-08,0.013619397927847592,0.01125858454184097,0.021186884401713534,0.007567486473865941
2008-09,-0.07548760134046364,-0.08852785318074671,-0.08347702068988565,-0.007989419349422003
2008-10,-0.12935796049168943,-0.16500937869060991,-0.16828907223928805,-0.03893111174759861
2008-11,-0.06027768793650672,-0.0945352160018973,-0.11117057649404956,-0.050892888557542836
2008-12,0.0013726833374839886,0.030402367836205313,0.09457606377458731,0.09320338043710333
2009-01,-0.042946934812003824,-0.045061473200115686,-0.04794413787842504,-0.004997203066421214
2009-02,-0.0650738420221489,-0.03753074449400141,-0.09557768697988955,-0.030503844957740653
2009-03,0.06844340098912309,0.11322807508253195,0.12004753063010548,0.05160412964098239
2009-04,0.035842454089465875,0.15160207060382289,0.2098091518306474,0.17396669774118154
2009-05,0.010475579799673373,0.039010784125303156,0.030342569887303345,0.019866990087629974
2009-06,0.01712642407239931,0.000991349952283523,0.011853164892920227,-0.005273259179479083
2009-07,0.05916174894364567,0.11016676045706368,0.08992888701551317,0.030767138071867504
2009-08,0.013054320604270902,0.01831768901623102,0.02286130870401343,0.00980698809974253
2009-09,0.028831119456575682,0.05863682804231485,0.06721987521301367,0.03838875575643799
2009-10,-0.02427421764869342,-0.00921290557916658,-0.06831601645170916,-0.044041798803015744
2009-11,0.058863023937615964,0.060269090896669576,0.08637518519595325,0.027512161258337282
2009-12,0.040746622208761296,0.059165173630914426,0.06097240214633432,0.020225779937573025
2010-01,-0.027183450210493367,-0.03336885328208115,-0.06941054822441602,-0.042227098013922645
2010-02,0.012058931320175704,0.04841184966349007,0.046035356857184996,0.03397642553700929
2010-03,0.046817471478945924,0.06483678304087352,0.06205753339109339,0.015240061912147468
2010-04,0.03315603038548292,0.033097329363091905,0.029385463852780874,-0.003770566532702045
2010-05,-0.0621093761186588,-0.06939966705652093,-0.02602969314938954,0.036079682969269264
2010-06,-0.02494292764633191,-0.04389525074612635,-0.07056379911115951,-0.0456208714648276
2010-07,0.07565786972751704,0.06684423344195353,0.07545843429250315,-0.00019943543501388383
2010-08,-0.0047094657121774745,-0.04993626354711404,-0.024747385972834893,-0.02003792026065742
2010-09,0.056397607357094905,0.09163681258218387,0.1363234641747514,0.07992585681765652
2010-10,0.013426567957516967,0.06429032344965274,0.04080919321302411,0.027382625255507144
2010-11,-0.004956074201531644,0.0028135418295332972,0.07087643616972468,0.07583251037125632
2010-12,0.04743472504341488,0.061396897642860875,0.0403221825721052,-0.007112542471309678
2011-01,0.004292462488990687,0.030824359332943304,0.05805377181344306,0.053761309324452375
2011-02,0.016026585637377907,0.030381519387793102,0.061092746149782565,0.045066160512404654
2011-03,0.0016332230568119012,0.015285131104855606,0.046174178146619,0.0445409550898071
2011-04,0.03365934489708192,0.05225979803563797,0.06297784677882994,0.02931850188174801
2011-05,0.018524581011321744,-0.004953520713655091,0.006499407723252944,-0.0120251732880688
2011-06,-0.007273813017869357,-0.02396521435085279,-0.010631999638068473,-0.003358186620199116
2011-07,-0.025749077361788712,-0.01862353874345584,-0.03469536278112832,-0.00894628541933961
2011-08,0.0022056418282116676,-0.0748387574783747,-0.07375561737628225,-0.07596125920449392
2011-09,-0.03544709359544972,-0.0832830380019326,-0.09295077362566993,-0.05750368003022021
2011-10,0.06601246145280916,0.11013044298296373,0.11682546736752122,0.050813005914712064
2011-11,0.014185997937407832,0.00985446938212164,-0.001954072866505836,-0.016140070803913668
2011-12,0.031336667795246395,0.0067299588221437865,-0.017959750658572724,-0.049296418453819116
2012-01,0.01111035473121267,0.09406811712502672,0.1290555987759476,0.11794524404473494
2012-02,0.01829685385828158,0.04007453835759306,0.07236531019972575,0.05406845634144417
2012-03,0.041854418331914126,0.050139265973198024,0.006105809847553361,-0.03574860848436076
2012-04,0.01259188264800476,-0.008398065844786298,-0.030214312182630952,-0.04280619483063571
2012-05,-0.012067341853944001,-0.04630175090847673,-0.06266304786820406,-0.05059570601426006
2012-06,0.0525232744257288,0.029113152275777203,0.02285795884159279,-0.02966531558413601
2012-07,0.02774637104593434,-0.021050197024118207,0.00950603029176278,-0.01824034075417156
2012-08,-0.0006239596872233155,0.022384526244008527,0.04447434002200427,0.04509829970922758
2012-09,0.007731577246917711,0.015512499338646171,0.025813399533204738,0.018081822286287026
2012-10,-0.0019352091408955962,-0.00945411416319427,-0.0017555957765139245,0.00017961336438167166
2012-11,0.00791746517387848,0.010281469781970365,0.03965797715013428,0.0317405119762558
2012-12,0.019409129856625386,0.012709964836744277,0.011898229082060773,-0.007510900774564613
2013-01,0.04946636291058542,0.09133594340181858,0.05149529080392445,0.0020289278933390276
2013-02,0.01955509181858904,0.0032103182533167376,0.008283373304241415,-0.011271718514347625
2013-03,0.0529424924262676,0.05235126862914064,0.04459053102175484,-0.008351961404512762
2013-04,0.05355878444535312,0.03935953822888944,0.027215246932086976,-0.026343537513266145
2013-05,-0.026073928106980553,0.04297784672821417,0.0742054143065342,0.10027934241351474
2013-06,0.005127410333568625,-0.013418864914850951,-0.02798576608902094,-0.03311317642258956
2013-07,0.04786798634015409,0.05253501363416184,0.06867235442111178,0.02080436808095769
2013-08,-0.023638235496433804,-0.01651075961027804,-0.002738766626674647,0.020899468869759158
2013-09,0.029521817987508744,0.05424805394182048,0.06455591064977614,0.035034092662267396
2013-10,0.05664860110818297,0.04189612638320335,0.01538451370225771,-0.04126408740592526
2013-11,0.02345139673348029,0.004242110479241945,-0.006943422013552551,-0.030394818747032842
2013-12,0.01466505416574689,0.03870265597580691,0.04835903968846874,0.03369398552272185
2014-01,-0.009583633391988911,-0.0043316795849123405,0.022588773181544255,0.032172406573533166
2014-02,0.028852668188636906,0.06089100362113803,0.08967396408586252,0.06082129589722561
2014-03,0.01920639421641889,-0.0035687806767249306,-0.03894433092306032,-0.05815072513947921
2014-04,0.033197968358932954,-0.005672118028597999,-0.0006537216429338647,-0.033851690001866816
2014-05,0.02080054932292588,0.026436933402439217,0.049937726220686714,0.029137176897760835
2014-06,0.03847785386679586,0.024337939271513995,0.05673433119077212,0.018256477323976263
2014-07,3.730011360806266e-05,-0.011912857885277144,-0.02296980433464643,-0.02300710444825449
2014-08,0.036096025411574285,0.034222075931840214,0.07401961522080681,0.03792358980923253
2014-09,-0.014171071490190803,-0.0207424820581409,-0.029841207430302413,-0.01567013594011161
2014-10,0.03747586226242005,0.03445219902771341,0.011859431230924077,-0.025616431031495975
2014-11,0.04426286519017774,0.02112255614168335,0.014583303847269628,-0.029679561342908112
2014-12,0.00909135560835423,-0.005238154827346646,-0.012759249475646682,-0.021850605084000913
2015-01,-0.008537590879237346,-0.0023495516723067975,0.014635344117050504,0.02317293499628785
2015-02,0.03975088955368259,0.05055886330711367,0.07132023591896769,0.0315693463652851
2015-03,-0.00040781083662262734,-0.016797527452290222,-0.034889697876411926,-0.0344818870397893
2015-04,-0.010147061235844058,0.022498793952002667,0.048382148561799294,0.05852920979764335
2015-05,0.01309226564577665,0.003832717170886799,0.03519421002359217,0.022101944377815524
2015-06,-0.021497514825631406,-0.027219148019666274,-0.017911010344218277,0.003586504481413129
2015-07,0.04198670149656796,0.037966261617722624,-0.012472404177215436,-0.0544591056737834
2015-08,-0.061844652662082104,-0.06167165263946365,-0.04483862948155208,0.017006023180530024
2015-09,0.018165886994304988,-0.020514324253844276,-0.07283042885949735,-0.09099631585380234
2015-10,0.05805535787404136,0.09277564274568295,0.11420423550917948,0.056148877635138116
2015-11,-0.01168575926099313,0.013821578688957158,0.042682248141329274,0.05436800740232241
2015-12,-0.002338516518619962,-0.014397987325253462,-0.04847046491691101,-0.046131948398291045
2016-01,-0.03562224934356407,-0.02953839691147297,-0.07897820864990086,-0.043355959306336796
2016-02,0.01766936115150688,0.005852534197011172,-0.013482819622437458,-0.03115218077394434
2016-03,0.07526225079011392,0.07924137668354593,0.12073166659932466,0.04546941580921074
2016-04,-0.026400435628554462,0.008457285766432775,0.06554780339207379,0.09194823902062825
2016-05,0.018099961683021103,0.03749144694581341,0.045881032423258944,0.02778107074023784
2016-06,0.03407591776892789,0.02401678315126107,-0.02666949589468553,-0.06074541366361342
2016-07,0.023495688765163295,0.04550853681270532,0.06082499693676193,0.03732930817159864
2016-08,-0.029800104133913048,0.012812070163393354,0.025637609145214308,0.05543771327912736
2016-09,0.006160784090754736,0.0008158306993004255,0.04277635046511076,0.03661556637435602
2016-10,-0.020543715879441992,-0.010144442857394418,-0.05208401331697297,-0.03154029743753098
2016-11,0.004309126482819053,0.02984034018917127,0.07302837893658429,0.06871925245376523
2016-12,0.022908578311396168,0.026488830228944375,0.0032581969421711797,-0.01965038136922499
2017-01,0.03161784454684196,0.046550013640554146,0.04549724214681864,0.013879397599976681
2017-02,0.04261911159090546,0.0337523738788311,0.003492199687056735,-0.039126911903848725
2017-03,0.014818163344099952,-0.004515100988119868,0.03217541278411043,0.017357249440010478
2017-04,0.024434383569308982,0.02956294140808311,0.01694703303161626,-0.007487350537692724
2017-05,0.02150115579668153,0.04276408483446435,0.022596126368272306,0.0010949705715907754
2017-06,-0.015455173051956254,-0.022247027592658404,0.011693687829237616,0.02714886088119387
2017-07,0.015315835868067758,0.02994435540970095,0.05719729351421263,0.04188145764614487
2017-08,0.0224190819688135,0.025202703468819875,0.0049646750384505665,-0.01745440693036293
2017-09,-0.002611839120240084,0.019736309781802727,0.057107382540219874,0.05971922166045996
2017-10,0.033910644700865064,0.033406933638384505,0.017178554977113406,-0.016732089723751658
2017-11,0.05022002893709688,0.048182605749583586,0.023138670787419307,-0.027081358149677572
2017-12,-0.00797530157864043,0.013565136579277144,0.03192823903407503,0.03990354061271546
2018-01,0.028335794997748364,0.05943480831608802,0.07194272904793093,0.043606934050182566
2018-02,-0.027394648862800852,-0.03835671875234889,-0.060569359385219845,-0.03317471052241899
2018-03,-0.0011134367056725872,0.0029722447717587335,-0.017732726265878178,-0.01661928956020559
2018-04,-0.0018302212296205497,0.005421390199950981,0.030316720298668557,0.032146941528289105
2018-05,-0.002032079344110748,0.030873676285400657,0.04055319978769523,0.04258527913180597
2018-06,0.03616556311614799,0.016210999791117932,0.027070966020125486,-0.009094597096022505
2018-07,0.029292054492687746,0.02411141082672473,0.02297675680467044,-0.006315297688017307
2018-08,0.027447954507207186,0.024654731857070507,0.05767190263983126,0.030223948132624075
2018-09,0.002203368355988916,-0.0073416970144155975,0.018648737134735027,0.01644536877874611
2018-10,-0.02091656923315902,-0.06878605234186505,-0.07811512208312621,-0.057198552849967194
2018-11,0.05136748432712091,0.052904533028438346,-0.04625577127962077,-0.09762325560674168
2018-12,-0.07962835224384292,-0.08677781329383229,-0.08882260487946463,-0.009194252635621708
2019-01,0.07535027981593033,0.08722300766431178,0.12770443953337848,0.052354159717448154
2019-02,0.03597836549169172,0.04700332672016673,0.06214390252537189,0.026165537033680172
2019-03,0.014039896692371193,0.011418185061300065,0.02240755467925599,0.008367657986884798
2019-04,0.038283399495629485,0.015713212509542045,0.0200683246292316,-0.018215074866397885
2019-05,0.006248002643376212,-0.07319372645239546,-0.058003647258201396,-0.06425164990157761
2019-06,0.06366629704380303,0.05807104904893688,0.0701828692169874,0.006516572173184368
2019-07,0.007517704872526061,0.01390318708922971,-0.008489666217639228,-0.016007371090165288
2019-08,0.03894902302175641,-0.01135343077163764,-0.01577581713470589,-0.0547248401564623
2019-09,0.015988836805264764,0.017745830794184174,-0.0014684293441568352,-0.0174572661494216
2019-10,0.0050604681733477175,0.028913856990472612,0.014175908878596544,0.009115440705248827
2019-11,0.007951216432812587,0.04843945835017576,0.04323470266140654,0.03528348622859395
2019-12,0.02251623414891245,0.026980118602540244,0.06520994034358914,0.04269370619467669
2020-01,0.022649999179837184,0.013967175308550892,-0.04488016901952025,-0.06753016819935743
2020-02,-0.08278051642594092,-0.03406273259987464,-0.04083307725544984,0.04194743917049108
2020-03,-0.0741514704590966,-0.09907884461702758,-0.16602381030780747,-0.09187233984871086
2020-04,0.08258712611691517,0.1522719627151445,0.34722246800978535,0.2646353418928702
2020-05,0.07073747086668174,0.07393878496094061,0.06598309248070759,-0.004754378385974145
2020-06,0.019304110871422246,-0.00738914502396637,0.059554892328602206,0.04025078145717996
2020-07,0.07698074842828487,0.06348264386421987,0.06847462863420548,-0.008506119794079392
2020-08,0.03397069938861126,0.05253591579144813,0.07143361466890139,0.037462915280290124
2020-09,-0.017529867431576387,-0.021143641613322984,-0.0756223971611898,-0.058092529729613415
2020-10,-0.017144005838649713,-0.019599940688062124,-0.02919745163321584,-0.012053445794566128
2020-11,0.07501938379295162,0.0644883640089943,0.255976084089135,0.1809567002961834
2020-12,0.008523310351965657,0.05051931093015553,0.06335211470660876,0.0548288043546431
2021-01,-0.013930589179223896,0.0008415052774440056,0.04620871677857124,0.06013930595779514
2021-02,-0.01175123478625052,0.008638531080044805,0.08009599109309559,0.09184722587934611
2021-03,0.08035777326593424,0.05376827423286269,0.0018629726394361692,-0.07849480062649807
2021-04,0.04716157477688361,0.05637887318504598,0.05280202059695402,0.005640445820070408
2021-05,0.011963831967812233,0.012518895424463692,0.02280395663389481,0.010840124666082576
2021-06,-0.006224136661625766,0.024327907009188878,0.08118756920157362,0.08741170586319938
2021-07,0.038702862526069456,0.02313340981871212,-0.005879006524373718,-0.044581869050443174
2021-08,0.028385260766413338,0.02819719604282116,0.029928640707206616,0.0015433799407932776
